Baseline,transformer,mobilevit,lstm,gru
0.321680522587414,0.108476002102514,0.100432099016522,0.204436112539371,0.203050176956394
0.323862699809043,0.109363245704293,0.101425970830482,0.206441324774808,0.204857496024974
0.326038707458029,0.110242429159905,0.102368555664768,0.208347178870264,0.206567064040657
0.328154166940642,0.111102043579005,0.103277348300176,0.21018569766494,0.20820369029712
0.330333397586376,0.111992202756693,0.104272046409725,0.212192646009259,0.209996430796487
0.332486898829977,0.112875891537565,0.105260993367745,0.214187692601682,0.211771921512006
0.334690014035548,0.113773338366382,0.106248622010996,0.216181907858055,0.213544581224531
0.336841347675919,0.114653938500435,0.107205907912938,0.218115749261926,0.215249877230631
0.339045403087061,0.115551779953224,0.108177490689546,0.220079098657021,0.216982821484384
0.341185790578884,0.1164292318502,0.109114255925697,0.221973044738082,0.218641755327304
0.343304736243704,0.117308795076314,0.11009510264155,0.223951683248452,0.220370597578918
0.345377936460406,0.118175305741599,0.111061670830531,0.225901250984253,0.222063504385959
0.347596139924019,0.119086657204333,0.112069692509576,0.227935905439619,0.223839482910914
0.349764312546673,0.11998165733748,0.113048411117102,0.229912246492899,0.225549907099059
0.35193081103284,0.120879398694825,0.114040479385008,0.231914449400299,0.2272789758411
0.354044354202557,0.121760015933437,0.11500242058339,0.233856663873353,0.228942132507814
0.356197548598053,0.122656388609788,0.11599371944833,0.235857081440492,0.230653652614958
0.358297265849389,0.123535415843965,0.116954149705131,0.23779605370921,0.232296985344484
0.360443793710519,0.124432821901371,0.117948029719033,0.239801396867038,0.233998647231631
0.362536650993319,0.125312947545648,0.118911200937449,0.241745606807423,0.235632931678959
0.364673223123894,0.126210412443776,0.11990591971267,0.243752412363662,0.237321169199411
0.366760168676277,0.127092036776647,0.120872522775221,0.2457032420986,0.238946866905658
0.368948269541427,0.128009140241505,0.121892151254416,0.24776013415963,0.240671355103912
0.371083290240898,0.128909281822649,0.122881826236668,0.249757385767119,0.242330410180117
0.373281690023097,0.129832992758657,0.123910007554667,0.251831366921325,0.244059135499846
0.375422259291994,0.130737994785479,0.124905625907164,0.253840498752179,0.245717886845171
0.377617406127052,0.131663593451605,0.125936761471102,0.255920271712259,0.247439964892033
0.379770740646953,0.132575821521273,0.126944424394012,0.257953304424145,0.24910974787176
0.381974818003775,0.133506848927615,0.127983077135601,0.260048072671778,0.250834464036062
0.38412728183389,0.134420961936601,0.128992084625935,0.262083817759467,0.252495119897186
0.386334711909223,0.135355515037851,0.130035858589729,0.264188745091688,0.254218111466297
0.388487330282746,0.136271991614625,0.131047914657666,0.266230526721205,0.255873369757354
0.390698610126702,0.137210258322009,0.13209737385341,0.268346714955784,0.257596290451809
0.392855912304425,0.138130714198548,0.133115499315496,0.270400525592038,0.259252528394953
0.395062594000375,0.139069877914529,0.134166525384041,0.272519721343856,0.260967596896295
0.39722413012273,0.139994325052313,0.135191562785517,0.274587176619352,0.262626784298458
0.399435639211821,0.140937535576663,0.136248851965499,0.276718778419598,0.264344044500892
